time_s,gyro_nominal,gyro_frozen,fault_label
1.17,0.3565366575762604,0.3565366575762604,0.0
1.18,0.2801328661376089,0.2801328661376089,0.0
1.19,0.38891866494830996,0.38891866494830996,0.0
1.2,0.2550007868509636,0.2550007868509636,0.0
1.21,0.33474012816127463,0.33474012816127463,0.0
1.22,0.2825731239319976,0.2825731239319976,0.0
1.23,0.18749699072980636,0.18749699072980636,0.0
1.24,0.28597991181838456,0.28597991181838456,0.0
1.25,0.2632431620862104,0.2632431620862104,0.0
1.26,0.17181248880474298,0.17181248880474298,0.0
1.27,0.17891267416612233,0.17891267416612233,0.0
1.28,0.06484637767635942,0.06484637767635942,0.0
1.29,0.08018600846826196,0.08018600846826196,0.0
1.3,0.16020709693015983,0.16020709693015983,0.0
1.31,0.11980516407446923,0.11980516407446923,0.0
1.32,0.13229258133723332,0.13229258133723332,0.0
1.33,0.02139882426399098,0.02139882426399098,0.0
1.34,-0.02263896755493372,-0.02263896755493372,0.0
1.35,0.08854517312125598,0.08854517312125598,0.0
1.36,-0.003782448121789461,-0.003782448121789461,0.0
1.37,-0.011885484071678443,-0.011885484071678443,0.0
1.3800000000000001,-0.04275110176330926,-0.04275110176330926,0.0
1.3900000000000001,-0.059742754445413604,-0.059742754445413604,0.0
1.4000000000000001,-0.06388564786555051,-0.06388564786555051,0.0
1.41,-0.09967167191762061,-0.09967167191762061,0.0
1.42,-0.09085354186568206,-0.09085354186568206,0.0
1.43,-0.11936420473848414,-0.11936420473848414,0.0
1.44,-0.03604061437917899,-0.03604061437917899,0.0
1.45,-0.1909587001574755,-0.1909587001574755,0.0
1.46,-0.04012231213973505,-0.04012231213973505,0.0
1.47,-0.18724004921172233,-0.18724004921172233,0.0
1.48,-0.17766060439597287,-0.17766060439597287,0.0
1.49,-0.1049167726092689,-0.1049167726092689,0.0
1.5,-0.10958949613139257,-0.10958949613139257,0.0
1.51,-0.21751175520671773,-0.21751175520671773,0.0
1.52,-0.20380090799915618,-0.20380090799915618,0.0
1.53,-0.13463950685578718,-0.13463950685578718,0.0
1.54,-0.2923343995239834,-0.2923343995239834,0.0
1.55,-0.21253051802833312,-0.21253051802833312,0.0
1.56,-0.26366668044233527,-0.26366668044233527,0.0
1.57,-0.3174988576804962,-0.3174988576804962,0.0
1.58,-0.3234480494700681,-0.3234480494700681,0.0
1.59,-0.24196496061698486,-0.24196496061698486,0.0
1.6,-0.3031667059006756,-0.3031667059006756,0.0
1.61,-0.34141676456248643,-0.34141676456248643,0.0
1.62,-0.4212363079286219,-0.4212363079286219,0.0
1.6300000000000001,-0.3971346616136158,-0.3971346616136158,0.0
1.6400000000000001,-0.34119107911831753,-0.34119107911831753,0.0
1.6500000000000001,-0.40556235649913336,-0.40556235649913336,0.0
1.6600000000000001,-0.3329168043436934,-0.3329168043436934,0.0
1.67,-0.4144444826129389,-0.4144444826129389,0.0
1.68,-0.5011989342614661,-0.5011989342614661,0.0
1.69,-0.43491524100334944,-0.43491524100334944,0.0
1.7,-0.4241132928456357,-0.4241132928456357,0.0
1.71,-0.42320279344538125,-0.42320279344538125,0.0
1.72,-0.4231802870409531,-0.4231802870409531,0.0
1.73,-0.4829428476530486,-0.4829428476530486,0.0
1.74,-0.5325752122334246,-0.5325752122334246,0.0
1.75,-0.4387001602896529,-0.4387001602896529,0.0
1.76,-0.5001121528272872,-0.5001121528272872,0.0
1.77,-0.5054268100977282,-0.5054268100977282,0.0
1.78,-0.49746707671859125,-0.49746707671859125,0.0
1.79,-0.5516016841710853,-0.5516016841710853,0.0
1.8,-0.5823304977246759,-0.5823304977246759,0.0
1.81,-0.5336391243424834,-0.5336391243424834,0.0
1.82,-0.46144092951247895,-0.46144092951247895,0.0
1.83,-0.529422609324605,-0.529422609324605,0.0
1.84,-0.5534423433262032,-0.5534423433262032,0.0
1.85,-0.6100624710484954,-0.6100624710484954,0.0
1.86,-0.6255197074978237,-0.6255197074978237,0.0
1.87,-0.5777545025868548,-0.5777545025868548,0.0
1.8800000000000001,-0.6818010812546849,-0.6818010812546849,0.0
1.8900000000000001,-0.5717792291076322,-0.5717792291076322,0.0
1.9000000000000001,-0.6037224782642303,-0.6037224782642303,0.0
1.9100000000000001,-0.5087640435615957,-0.5087640435615957,0.0
1.92,-0.6349743634111427,-0.6349743634111427,0.0
1.93,-0.6275101503714549,-0.6275101503714549,0.0
1.94,-0.5116692845835513,-0.5116692845835513,0.0
1.95,-0.5904762159677409,-0.5904762159677409,0.0
1.96,-0.5636836126811612,-0.5636836126811612,0.0
1.97,-0.5278972087722206,-0.5278972087722206,0.0
1.98,-0.5608529314514628,-0.5608529314514628,0.0
1.99,-0.5726429546493202,-0.5726429546493202,0.0
2.0,-0.5351447894015133,-0.5351447894015133,0.0
2.0100000000000002,-0.5768982170705486,-0.5768982170705486,0.0
2.02,-0.5979957300335771,-0.5979957300335771,0.0
2.0300000000000002,-0.5633994196289949,-0.5633994196289949,0.0
2.04,-0.5520660180946935,-0.5520660180946935,0.0
2.05,-0.5987592326234878,-0.5987592326234878,0.0
2.06,-0.5861927184235242,-0.5861927184235242,0.0
2.07,-0.5261996321166615,-0.5261996321166615,0.0
2.08,-0.5403010448016129,-0.5403010448016129,0.0
2.09,-0.4926732058088344,-0.4926732058088344,0.0
2.1,-0.555110690595412,-0.555110690595412,0.0
2.11,-0.5234835211765856,-0.5234835211765856,0.0
2.12,-0.632360801340963,-0.632360801340963,0.0
2.13,-0.577616976003453,-0.577616976003453,0.0
2.14,-0.535043373646088,-0.535043373646088,0.0
2.15,-0.4747563378379892,-0.4747563378379892,0.0
2.16,-0.5555946676821037,-0.5555946676821037,0.0
2.17,-0.4885219498693892,-0.4885219498693892,0.0
2.18,-0.4871846117292388,-0.4871846117292388,0.0
2.19,-0.4917415862966015,-0.4917415862966015,0.0
2.2,-0.443181060799323,-0.443181060799323,0.0
2.21,-0.4375409330719845,-0.4375409330719845,0.0
2.22,-0.3723016518821962,-0.3723016518821962,0.0
2.23,-0.5066792407492566,-0.5066792407492566,0.0
2.24,-0.42353798289950706,-0.42353798289950706,0.0
2.25,-0.29062822184084924,-0.29062822184084924,0.0
2.2600000000000002,-0.3175297797559767,-0.3175297797559767,0.0
2.27,-0.4676175998094622,-0.4676175998094622,0.0
2.2800000000000002,-0.32614315894144547,-0.32614315894144547,0.0
2.29,-0.39740698176612466,-0.39740698176612466,0.0
2.3000000000000003,-0.3754493624711065,-0.3754493624711065,0.0
2.31,-0.348436437071876,-0.348436437071876,0.0
2.32,-0.3262758417652658,-0.3262758417652658,0.0
2.33,-0.3710669022473471,-0.3710669022473471,0.0
2.34,-0.2167752804595691,-0.2167752804595691,0.0
2.35,-0.2532503607208175,-0.2532503607208175,0.0
2.36,-0.28814981138982565,-0.28814981138982565,0.0
2.37,-0.1855056058807476,-0.1855056058807476,0.0
2.38,-0.20740338468264075,-0.20740338468264075,0.0
2.39,-0.20597092061281652,-0.20597092061281652,0.0
2.4,-0.1471493852799611,-0.1471493852799611,0.0
2.41,-0.09964844178902921,-0.09964844178902921,0.0
2.42,-0.17569652126762775,-0.17569652126762775,0.0
2.43,-0.109626547250009,-0.109626547250009,0.0
2.44,-0.14487282174787097,-0.14487282174787097,0.0
2.45,-0.09425099496640424,-0.09425099496640424,0.0
2.46,-0.039224128042186945,-0.039224128042186945,0.0
2.47,-0.01481698921640065,-0.01481698921640065,0.0
2.48,-0.04763722300051121,-0.04763722300051121,0.0
2.49,-0.0063021851221947145,-0.0063021851221947145,0.0
2.5,0.0573614783213407,0.0573614783213407,0.0
2.5100000000000002,0.06270032121116481,0.06270032121116481,0.0
2.52,0.10450090683883986,0.10450090683883986,0.0
2.5300000000000002,0.14863404555791537,0.14863404555791537,0.0
2.54,0.10913749616059067,0.10913749616059067,0.0
2.5500000000000003,0.1067878644386035,0.1067878644386035,0.0
2.56,0.20904121448489194,0.20904121448489194,0.0
2.57,0.1790707033101729,0.1790707033101729,0.0
2.58,0.29100924009636,0.29100924009636,0.0
2.59,0.16386600879193988,0.16386600879193988,0.0
2.6,0.23640957860490516,0.23640957860490516,0.0
2.61,0.3873531864391052,0.3873531864391052,0.0
2.62,0.26476084543209466,0.26476084543209466,0.0
2.63,0.25603825523022194,0.25603825523022194,0.0
2.64,0.3510339222725894,0.3510339222725894,0.0
2.65,0.23320481632213666,0.23320481632213666,0.0
2.66,0.4415960499919548,0.4415960499919548,0.0
2.67,0.4649346587907318,0.4649346587907318,0.0
2.68,0.4761415927659879,0.4761415927659879,0.0
2.69,0.447202100687518,0.447202100687518,0.0
2.7,0.3515787031499823,0.3515787031499823,0.0
2.71,0.42992295203015424,0.42992295203015424,0.0
2.72,0.5670482144127822,0.5670482144127822,0.0
2.73,0.5706559975036726,0.5706559975036726,0.0
2.74,0.6076791390629035,0.6076791390629035,0.0
2.75,0.600616296045908,0.600616296045908,0.0
2.7600000000000002,0.5862495817530965,0.5862495817530965,0.0
2.77,0.6488106524173872,0.6488106524173872,0.0
2.7800000000000002,0.6066101103507083,0.6066101103507083,0.0
2.79,0.7195252597000042,0.7195252597000042,0.0
2.8000000000000003,0.6501234430211293,0.6501234430211293,0.0
2.81,0.8048010464183969,0.8048010464183969,0.0
2.82,0.7211523573431504,0.7211523573431504,0.0
2.83,0.8183946925306096,0.8183946925306096,0.0
2.84,0.7723842006024785,0.7723842006024785,0.0
2.85,0.8328196555598693,0.8328196555598693,0.0
2.86,0.8750982201223553,0.8750982201223553,0.0
2.87,0.8809698987255956,0.8809698987255956,0.0
2.88,0.8763558612518756,0.8763558612518756,0.0
2.89,0.819404944548905,0.819404944548905,0.0
2.9,0.9121498554035878,0.9121498554035878,0.0
2.91,0.9005530537304376,0.9005530537304376,0.0
2.92,0.9657630269277697,0.9657630269277697,0.0
2.93,0.9810012211284969,0.9810012211284969,0.0
2.94,0.9891961787018562,0.9891961787018562,0.0
2.95,1.017731747577614,1.017731747577614,0.0
2.96,0.982544248238878,0.982544248238878,0.0
2.97,1.1628771519935688,1.1628771519935688,0.0
2.98,1.0384317769439515,1.0384317769439515,0.0
2.99,1.239857714773779,1.239857714773779,0.0
3.0,1.0891792929008177,1.0891792929008177,0.0
3.0100000000000002,1.1591857429585277,1.1591857429585277,0.0
3.02,1.1400378487767737,1.1400378487767737,0.0
3.0300000000000002,1.1891023234732296,1.1891023234732296,0.0
3.04,1.1724403258567453,1.1724403258567453,0.0
3.0500000000000003,1.22908769898098,1.22908769898098,0.0
3.06,1.2350228318121554,1.2350228318121554,0.0
3.0700000000000003,1.1981774991317597,1.1981774991317597,0.0
3.08,1.235036622346567,1.235036622346567,0.0
3.09,1.2734968467992376,1.2734968467992376,0.0
3.1,1.2887103461687377,1.2887103461687377,0.0
3.11,1.196486895310894,1.196486895310894,0.0
3.12,1.2386501238182874,1.2386501238182874,0.0
3.13,1.286671725009635,1.286671725009635,0.0
3.14,1.2953947191687953,1.2953947191687953,0.0
3.15,1.3359633993403026,1.3359633993403026,0.0
3.16,1.3180244042655933,1.3180244042655933,0.0
3.17,1.288116219454866,1.288116219454866,0.0
3.18,1.318929827835554,1.318929827835554,0.0
3.19,1.3179905530035807,1.3179905530035807,0.0
3.2,1.3279833933422642,1.3279833933422642,0.0
3.21,1.2243349119803233,1.2243349119803233,0.0
3.22,1.3161961869285617,1.3161961869285617,0.0
3.23,1.379059057043865,1.379059057043865,0.0
3.24,1.4019825220224944,1.4019825220224944,0.0
3.25,1.3799458894934995,1.3799458894934995,0.0
3.2600000000000002,1.3438401414994698,1.3438401414994698,0.0
3.27,1.37206910408315,1.37206910408315,0.0
3.2800000000000002,1.455350508336119,1.455350508336119,0.0
3.29,1.3602578155042404,1.3602578155042404,0.0
3.3000000000000003,1.3779683057927499,1.3779683057927499,0.0
3.31,1.3355037161383974,1.3355037161383974,0.0
3.3200000000000003,1.3577849731124596,1.3577849731124596,0.0
3.33,1.4473132589363202,1.4473132589363202,0.0
3.34,1.3584923193104679,1.3584923193104679,0.0
3.35,1.3880028099104647,1.3880028099104647,0.0
3.36,1.3422240563665322,1.3422240563665322,0.0
3.37,1.3913345657354808,1.3913345657354808,0.0
3.38,1.3765481403125635,1.3765481403125635,0.0
3.39,1.355452191510326,1.355452191510326,0.0
3.4,1.3736985869933926,1.3736985869933926,0.0
3.41,1.3718085155415893,1.3718085155415893,0.0
3.42,1.3234122230299166,1.3234122230299166,0.0
3.43,1.2228866192712005,1.2228866192712005,0.0
3.44,1.350706805871264,1.350706805871264,0.0
3.45,1.216122564261892,1.216122564261892,0.0
3.46,1.2937408086003486,1.2937408086003486,0.0
3.47,1.3104806681249332,1.3104806681249332,0.0
3.48,1.3307685886127887,1.3307685886127887,0.0
3.49,1.2249776506593772,1.2249776506593772,0.0
3.5,1.2417316026572705,1.2417316026572705,0.0
3.5100000000000002,1.1802079295323793,1.1802079295323793,0.0
3.52,1.3166203771395208,1.3166203771395208,0.0
3.5300000000000002,1.1715803215733065,1.1715803215733065,0.0
3.54,1.154930030105915,1.154930030105915,0.0
3.5500000000000003,1.1374751473588511,1.1374751473588511,0.0
3.56,1.1748821284608042,1.1748821284608042,0.0
3.5700000000000003,1.1690705758513784,1.1690705758513784,0.0
3.58,1.1878249799274019,1.1878249799274019,0.0
3.59,1.0913960850602775,1.0913960850602775,0.0
3.6,1.0383989722309912,1.0383989722309912,0.0
3.61,1.014800341025857,1.014800341025857,0.0
3.62,0.9894121260192281,0.9894121260192281,0.0
3.63,1.0600306459591171,1.0600306459591171,0.0
3.64,1.0573753476362753,1.0573753476362753,0.0
3.65,1.0359529034215196,1.0359529034215196,0.0
3.66,0.9851598841206537,0.9851598841206537,0.0
3.67,0.9453264010278954,0.9453264010278954,0.0
3.68,0.9461820062629266,0.9461820062629266,0.0
3.69,0.9686488177767905,0.9686488177767905,0.0
3.7,0.9249565017329622,0.9249565017329622,0.0
3.71,0.8405231577345889,0.8405231577345889,0.0
3.72,0.8157704746786056,0.8157704746786056,0.0
3.73,0.8152714822357017,0.8152714822357017,0.0
3.74,0.8283495608636887,0.8283495608636887,0.0
3.75,0.7878438899211284,0.7878438899211284,0.0
3.7600000000000002,0.7877228941032672,0.7877228941032672,0.0
3.77,0.7222936830409121,0.7222936830409121,0.0
3.7800000000000002,0.659485490584192,0.659485490584192,0.0
3.79,0.7812192311368886,0.7812192311368886,0.0
3.8000000000000003,0.6952751412214173,0.6952751412214173,0.0
3.81,0.6051150187851226,0.6051150187851226,0.0
3.8200000000000003,0.581950096981124,0.581950096981124,0.0
3.83,0.5419426010795997,0.5419426010795997,0.0
3.84,0.5444777496793772,0.5444777496793772,0.0
3.85,0.45865050673167734,0.45865050673167734,0.0
3.86,0.46184513373288216,0.46184513373288216,0.0
3.87,0.46977703219264855,0.46977703219264855,0.0
3.88,0.512269624860404,0.512269624860404,0.0
3.89,0.5192619252729169,0.5192619252729169,0.0
3.9,0.4018631820387746,0.4018631820387746,0.0
3.91,0.4367173314017198,0.4367173314017198,0.0
3.92,0.3284923402981589,0.3284923402981589,0.0
3.93,0.4087930981539669,0.4087930981539669,0.0
3.94,0.368074951266097,0.368074951266097,0.0
3.95,0.35148729027546877,0.35148729027546877,0.0
3.96,0.2953444495307254,0.2953444495307254,0.0
3.97,0.3029271608028704,0.3029271608028704,0.0
3.98,0.2359035035121833,0.2359035035121833,0.0
3.99,0.2887219085671467,0.2887219085671467,0.0
4.0,0.29383014219404313,0.29383014219404313,0.0
4.01,0.27086232421175394,0.27086232421175394,0.0
4.0200000000000005,0.2072153718021933,0.2072153718021933,0.0
4.03,0.23152498138197908,0.23152498138197908,0.0
4.04,0.051213391424367205,0.051213391424367205,0.0
4.05,0.1708488875112394,0.1708488875112394,0.0
4.0600000000000005,0.19297420186874448,0.19297420186874448,0.0
4.07,0.17663952562074448,0.17663952562074448,0.0
4.08,0.09751784638493832,0.09751784638493832,0.0
4.09,0.15031596354519283,0.15031596354519283,0.0
4.1,0.07039055523713456,0.07039055523713456,0.0
4.11,-0.0016223577506373488,-0.0016223577506373488,0.0
4.12,-0.004423669403141317,-0.004423669403141317,0.0
4.13,-0.06695216766756784,-0.06695216766756784,0.0
4.14,-0.01982751915781522,-0.01982751915781522,0.0
4.15,-0.028130216134814257,-0.028130216134814257,0.0
4.16,-0.06013990861659968,-0.06013990861659968,0.0
4.17,-0.036904622733695436,-0.036904622733695436,0.0
4.18,-0.012709437843210769,-0.012709437843210769,0.0
4.19,-0.14900424163727422,-0.14900424163727422,0.0
4.2,-0.11917633601613964,-0.11917633601613964,0.0
4.21,-0.0892582762439702,-0.0892582762439702,0.0
4.22,-0.12684115623287506,-0.12684115623287506,0.0
4.23,-0.0707789613569576,-0.0707789613569576,0.0
4.24,-0.13544609504154326,-0.13544609504154326,0.0
4.25,-0.16142922652307334,-0.16142922652307334,0.0
4.26,-0.14899431617050585,-0.14899431617050585,0.0
4.2700000000000005,-0.18279527091305015,-0.18279527091305015,0.0
4.28,-0.13091003069114038,-0.13091003069114038,0.0
4.29,-0.1425372021829142,-0.1425372021829142,0.0
4.3,-0.2783805338123515,-0.2783805338123515,0.0
4.3100000000000005,-0.10440739006597899,-0.10440739006597899,0.0
4.32,-0.14602720524501256,-0.14602720524501256,0.0
4.33,-0.20814063679587858,-0.20814063679587858,0.0
4.34,-0.206130441729646,-0.206130441729646,0.0
4.3500000000000005,-0.14264370304232044,-0.14264370304232044,0.0
4.36,-0.0925430016533455,-0.0925430016533455,0.0
4.37,-0.19657620825265065,-0.19657620825265065,0.0
4.38,-0.3007745609762462,-0.3007745609762462,0.0
4.39,-0.27628759488329335,-0.27628759488329335,0.0
4.4,-0.08685789227909524,-0.08685789227909524,0.0
4.41,-0.18816323532240553,-0.18816323532240553,0.0
4.42,-0.31425122042870846,-0.31425122042870846,0.0
4.43,-0.1297429850042061,-0.1297429850042061,0.0
4.44,-0.18400529683134526,-0.18400529683134526,0.0
4.45,-0.18000499222741384,-0.18000499222741384,0.0
4.46,-0.09577627473805128,-0.09577627473805128,0.0
4.47,-0.15488233623528946,-0.15488233623528946,0.0
4.48,-0.14317282831561262,-0.14317282831561262,0.0
4.49,-0.14567888316832733,-0.14567888316832733,0.0
4.5,-0.1003704136035769,-0.1003704136035769,0.0
4.51,-0.04678776244024141,-0.04678776244024141,0.0
4.5200000000000005,-0.05970567355508749,-0.05970567355508749,0.0
4.53,-0.07514484763882423,-0.07514484763882423,0.0
4.54,0.04496983811313071,0.04496983811313071,0.0
4.55,-0.0369542219445374,-0.0369542219445374,0.0
4.5600000000000005,0.046727206606451355,0.046727206606451355,0.0
4.57,-0.005923152054669145,-0.005923152054669145,0.0
4.58,0.0029568915958552155,0.0029568915958552155,0.0
4.59,0.02529224277219505,0.02529224277219505,0.0
4.6000000000000005,-0.042661602315474445,-0.042661602315474445,0.0
4.61,0.021608642497169428,0.021608642497169428,0.0
4.62,0.09570741816741629,0.09570741816741629,0.0
4.63,0.04796653645671378,0.04796653645671378,0.0
4.64,0.05985935669694098,0.05985935669694098,0.0
4.65,0.06285785988003623,0.06285785988003623,0.0
4.66,0.11405560550010674,0.11405560550010674,0.0
4.67,0.11351978953142605,0.11351978953142605,0.0
4.68,0.18813613968057008,0.18813613968057008,0.0
4.69,0.25475558995949305,0.25475558995949305,0.0
4.7,0.16096393881334292,0.16096393881334292,0.0
4.71,0.17960478288574172,0.17960478288574172,0.0
4.72,0.19319106954949766,0.19319106954949766,0.0
4.73,0.22950177981894765,0.22950177981894765,0.0
4.74,0.24233428788531136,0.24233428788531136,0.0
4.75,0.251023200375283,0.251023200375283,0.0
4.76,0.2667137592755674,0.2667137592755674,0.0
4.7700000000000005,0.3521497651256001,0.3521497651256001,0.0
4.78,0.39575766467099094,0.39575766467099094,0.0
4.79,0.3592968249201913,0.3592968249201913,0.0
4.8,0.32619485591645403,0.32619485591645403,0.0
4.8100000000000005,0.44038246348651794,0.44038246348651794,0.0
4.82,0.43608478968086334,0.43608478968086334,0.0
4.83,0.40147679502156386,0.40147679502156386,0.0
4.84,0.4385578940086298,0.4385578940086298,0.0
4.8500000000000005,0.3502666745133546,0.3502666745133546,0.0
4.86,0.4825567607183896,0.4825567607183896,0.0
4.87,0.4723258180781118,0.4723258180781118,0.0
4.88,0.5424577189455357,0.5424577189455357,0.0
4.89,0.6097400053537376,0.6097400053537376,0.0
4.9,0.6207639322288077,0.6207639322288077,0.0
4.91,0.6258048334257857,0.6258048334257857,0.0
4.92,0.5726328116104685,0.5726328116104685,0.0
4.93,0.6645702748649858,0.6645702748649858,0.0
4.94,0.6523451117608363,0.6523451117608363,0.0
4.95,0.6685032374520963,0.6685032374520963,0.0
4.96,0.6087954636304443,0.6087954636304443,0.0
4.97,0.6878197594431921,0.6878197594431921,0.0
4.98,0.7178299283717281,0.7178299283717281,0.0
4.99,0.7607578325640727,0.7607578325640727,0.0
5.0,0.6930585882743461,0.6930585882743461,0.0
5.01,0.6494124308893978,0.6494124308893978,0.0
5.0200000000000005,0.6610091711952142,0.6610091711952142,0.0
5.03,0.7424544963768969,0.7424544963768969,0.0
5.04,0.6981778703647645,0.6981778703647645,0.0
5.05,0.6781616758470017,0.6781616758470017,0.0
5.0600000000000005,0.7813787155154537,0.7813787155154537,0.0
5.07,0.7955068307115325,0.7955068307115325,0.0
5.08,0.8442771007938615,0.8442771007938615,0.0
5.09,0.8322417682677266,0.8322417682677266,0.0
5.1000000000000005,0.8614197011987133,0.8614197011987133,0.0
5.11,0.8480539934451106,0.8480539934451106,0.0
5.12,0.8826315200386341,0.8826315200386341,0.0
5.13,0.8055751198166677,0.8055751198166677,0.0
